id,state,region,title,model_year,price,type,chassis_make,body_make,chassis_type,fuel,is_4wd,mileage,engine_hours,pump_hours,pump_gpm,tank_gal,last_modified,category_id
8574a839-5b71-4c52-a5ef-0d8cf88314cd,OK,South,2000 Jet vac 500 Hydrovac,2000,15000,hydrovac,Other,,custom,diesel,,0,200,0,5,500,2026-07-30T15:08:38.190Z,399f25f9-1380-427d-a067-7e931d2d4dde
802fc665-0aa6-4aaa-a1c6-a8229bd6c65a,OK,South,2012 Horton International Type I Ambulance,2012,22000,type-1,International,Horton,2-door-commercial,diesel,,117670,7039,,,,2026-08-11T01:16:51.320Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
daa659c2-e44f-4ae2-9746-1a837a7fcdf1,OK,South,1997 Ford L8000 Pumper Tanker,1997,94999,pumper-tanker,Ford,Ford,2-door-commercial,,,31318,0,,500,2500,2026-07-20T15:54:20.329Z,fb52f135-446f-4724-b502-a8d9c4f58493
5318b5b6-3679-4d0a-a9ea-429b741e8b47,OK,South,2014 Ferrara Igniter Pumper,2014,80000,pumper-engine,Ferrara,Ferrara,custom,diesel,,126000,11137,,1250,500,2026-08-10T14:54:25.642Z,fa257783-f061-4187-9eac-110ffe1f7c13
4e61e038-4a9a-4dc2-b98c-942bfe0b8bd8,OK,South,2014 Ferrara Igniter Pumper,2014,85000,pumper-engine,Ferrara,Ferrara,custom,diesel,,126000,11137,,1250,500,2026-08-10T14:54:33.357Z,fa257783-f061-4187-9eac-110ffe1f7c13
42d8b95b-88ef-452f-a668-dfdf4a9ed4de,OK,South,2010 Ford Command Unit,2010,17000,command-unit,Ford,Ford,4-door-commercial,gasoline,,125689,,,,,2026-06-10T15:13:14.265Z,804902f4-571d-45ba-a152-ba389e77cdf8
e4328918-6544-43f5-b65a-fa8f6c50bedc,OK,South,SDi TT801 Trutest Smoke Detector Sensitivity Tester Kit,,6500,,,,,,,,,,,,2026-01-16T20:27:00.628Z,b28116b1-22b6-46b3-81c4-d0066cd02437
a8b278bf-c2f9-49a9-85c4-742a12447adc,OR,West,2018 Rosenbauer 4x4 Hose Wagon (Super Pumper),2018,295000,pumper-engine,Freightliner,Rosenbauer,2-door-commercial,diesel,,5375,314,,8000,0,2026-07-14T13:56:49.095Z,fa257783-f061-4187-9eac-110ffe1f7c13
3c21ed04-38b4-48fe-9cfe-6f2040940f2e,OR,West,2016 Kenworth T880 Dump Truck,2016,85000,dump-truck,Kenworth,,2-door-commercial,diesel,,424825,,,,,2026-07-15T21:18:51.759Z,3e918b89-8111-4445-ab7e-2c9b49127342
d2fad55f-2750-4273-be6a-396b9ca61a61,OR,West,2000 Pierce Saber Pumper,2000,50000,pumper-engine,Pierce,Pierce,custom,diesel,,46749,3533,,1000,500,2026-06-30T03:00:12.665Z,fa257783-f061-4187-9eac-110ffe1f7c13
46974062-0792-4a0e-8d38-d9ed74f8aa5c,OR,West,2002 S&S 6x6 Wildland Unit,2002,82400,wildland-unit,S&S,S&S (Stewart & Stevenson),2-door-commercial,diesel,,31000,,,500,1485,2026-08-10T14:54:21.610Z,f3b8e9a7-fcba-45c1-8eb0-c1f645a9a557
2f906187-8412-4f19-b676-c605468e30b0,OR,West,2004 MedTec Ford Type III Ambulance,2004,12000,type-3,Ford,MedTec,2-door-commercial,diesel,,95044,,,,,2026-07-23T21:08:17.559Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
b8b4985e-da51-4844-89c4-4899b92b21ed,OR,West,2006 Horton Ford Type III Ambulance,2006,10000,type-3,Ford,Horton,2-door-commercial,diesel,,140000,,,,,2026-06-10T15:13:14.265Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
aa273b52-1fa9-4f91-a659-b60dfbdb97c5,OR,West,1989 Ford Pumper,1989,15000,pumper-engine,Ford,Other,custom,diesel,,87000,,,1000,1000,2026-08-10T21:57:29.910Z,fa257783-f061-4187-9eac-110ffe1f7c13
924c7a0b-da59-4a69-8b1c-9cf5b94afd01,OR,West,2017 Ford F550 4x4 Wildland Unit,2017,39999,wildland-unit,Ford,Ford,2-door-commercial,diesel,,119000,,,,,2026-08-11T22:09:43.273Z,f3b8e9a7-fcba-45c1-8eb0-c1f645a9a557
24b20378-0b8b-4ba4-9f1d-20a6f4ddeacf,OR,West,1989 KME 102' Quint,1989,20000,quint,KME,KME,custom,diesel,,98000,,,2000,300,2026-07-01T03:00:48.359Z,32a48e35-feaf-449b-86e1-7631bc0b3968
957069c4-dddd-41ed-bb3a-ee9c46f34c0d,OR,West,1994 SVI Chevrolet Medium Rescue,1994,30000,medium-rescue,Chevrolet,SVI,custom,diesel,,13007,2664,,,,2026-07-30T16:45:35.495Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
56c6228f-f338-46e6-8673-cb859104bce3,OR,West,2002 Wheeled Coach Ford Type III Ambulance,2002,18000,type-3,Ford,Wheeled Coach,2-door-commercial,diesel,,155270,,,,,2026-07-16T03:03:27.610Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
64605e78-9de1-4b4d-8837-a95b76ac0bb4,OR,West,1992 KME Freightliner Pumper,1992,18000,pumper-engine,Freightliner,KME,custom,diesel,,28596,,,1250,750,2026-06-10T15:13:14.265Z,fa257783-f061-4187-9eac-110ffe1f7c13
bb8c6386-2322-4172-b099-c658dc4c73f1,OR,West,JYD XTEND Long Strut set (2nd Gen),,880,,,,,,,,,,,,2026-01-14T15:10:42.789Z,b28116b1-22b6-46b3-81c4-d0066cd02437
11a94add-c2a6-4490-af19-8b46aadad85a,OR,West,Rescue 42 Strut Jack,,800,,,,,,,,,,,,2026-01-16T19:54:15.629Z,b28116b1-22b6-46b3-81c4-d0066cd02437
8bfc32d9-25f3-4f24-8cb2-71ac6918f93c,OR,West,JYD XTEND Strut Set (1st Gen),,550,,,,,,,,,,,,2026-01-16T19:54:15.573Z,b28116b1-22b6-46b3-81c4-d0066cd02437
f134d639-ee8d-4c39-861b-5d9a3e8a23fb,OR,West,Rescue Hook Clusters x6,,200,,,,,,,,,,,,2026-07-08T16:21:08.357Z,b28116b1-22b6-46b3-81c4-d0066cd02437
dc8357cb-4ff6-49d5-978d-985b7f3980e7,OR,West,1/2” Grade 100 Pulling Chains,,250,,,,,,,,,,,,2026-04-19T20:58:09.742Z,b28116b1-22b6-46b3-81c4-d0066cd02437
8a217126-f971-44d3-84e3-ec0eb4577b2e,OR,West,Pulling Tips for Holmatro 4240,,550,,,,,,,,,,,,2026-04-20T14:52:44.725Z,b28116b1-22b6-46b3-81c4-d0066cd02437
d82b4b47-fc51-4754-873b-069557c70aff,PA,Northeast,2014 KME Predator 102' Quint,2014,635000,quint,KME,KME,custom,diesel,,33000,,,2250,300,2026-08-04T23:38:35.695Z,32a48e35-feaf-449b-86e1-7631bc0b3968
524ac06e-8fa0-4187-88d4-01c4aeec9170,PA,Northeast,2010 CCC Heil Rear Loader,2010,18500,rear_loader,CCC,Heil,2-door-commercial,diesel,,190000,,,,,2026-08-03T17:04:49.105Z,a05a1ae8-85b2-4ae3-ae67-10f5ce608164
ad15ae3a-766c-4106-b2ae-d31f778c787e,PA,Northeast,2004 International American Hooklift,2004,19000,hooklift,International,American,2-door-commercial,diesel,,509085,,,,,2026-08-03T20:11:45.756Z,bab99702-5935-4654-a9bb-fcc8d593c293
5606bdeb-a427-42c0-912c-ba5a65d150e1,PA,Northeast,2008 Peterbilt McNeilus Rear Loader,2008,20500,rear_loader,Peterbilt,McNeilus,2-door-commercial,diesel,,213000,22000,,,,2026-08-03T17:04:30.111Z,a05a1ae8-85b2-4ae3-ae67-10f5ce608164
e1375cf6-68e7-4723-90e8-35d7ac770ea5,PA,Northeast,2015 4 Guys Freightliner Heavy Rescue,2015,305000,heavy-rescue,Freightliner,4 Guys,4-door-commercial,diesel,,15275,,,,,2026-08-04T18:30:57.412Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
eae42ef1-1300-4dfc-8221-ec5e24f4c5db,PA,Northeast,2026 Ford F550 4x4 Mini Pumper,2026,399000,mini-pumper,Ford,Ford,4-door-commercial,diesel,,200,,,1750,300,2026-07-14T13:56:48.553Z,6fe8c974-200e-4e53-b687-4988ae13f4ee
f5bf875c-b2f0-4874-8b6b-9a7a93adcd7b,PA,Northeast,2025 Freightliner Pac-Tech Automated Side Loader,2025,290000,automated_side,Freightliner,Pac-Tech,2-door-commercial,diesel,,31211,1726,,,,2026-07-28T21:49:38.360Z,a05a1ae8-85b2-4ae3-ae67-10f5ce608164
e284eab6-d441-40e9-9c4f-d2127814576a,PA,Northeast,2025 International HX Dump Truck,2025,245000,dump-truck,International,,2-door-commercial,,,13000,,,,,2026-07-16T17:58:35.293Z,3e918b89-8111-4445-ab7e-2c9b49127342
a8a03cee-a0af-4d23-ba9b-be1dd17d3945,PA,Northeast,2020 Ford 4x4 Squad,2020,165000,squad,Ford,Ford,4-door-commercial,gasoline,,5185,,,,,2026-08-13T13:33:51.741Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
d9baaca7-0a9a-4194-9c3c-87e4e776c4e2,PA,Northeast,2020 Pierce Arrow XT 107' Quint,2020,1150000,quint,Pierce,Pierce,custom,diesel,,47541,3118,,1500,500,2026-07-15T20:59:09.973Z,32a48e35-feaf-449b-86e1-7631bc0b3968
f9dbecd6-bd37-4b14-b543-13f80908b8c4,PA,Northeast,2007 Pierce Dash Rescue Pumper,2007,275000,rescue-pumper,Pierce,Pierce,custom,diesel,,33574,2526,,2000,750,2026-08-11T16:56:00.256Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
deabd1f6-102b-4dbe-93e0-8c416c57b377,PA,Northeast,2021 Peterbilt Loadmaster Rear Loader,2021,125000,rear_loader,Peterbilt,Loadmaster,2-door-commercial,diesel,,133676,13742,,,,2026-08-03T14:29:09.961Z,a05a1ae8-85b2-4ae3-ae67-10f5ce608164
14041259-0fef-4ff3-94b0-0a45e77bba04,PA,Northeast,2017 4 Guys International 4x4 Pumper,2017,550000,pumper-engine,International,4 Guys,4-door-commercial,diesel,,7782,,,1000,500,2026-07-27T18:28:24.632Z,fa257783-f061-4187-9eac-110ffe1f7c13
84202a79-0c7e-4d4f-8805-008c82994c81,PA,Northeast,2006 Sutphen Pumper,2006,200000,pumper-engine,Sutphen,Sutphen,4-door-commercial,,,25042,1821,,1500,750,2026-08-11T19:59:17.508Z,fa257783-f061-4187-9eac-110ffe1f7c13
fd32d1c8-cbe0-446c-8130-d20ca9e50047,PA,Northeast,2019 Custom Fire Ford 4x4 Brush Truck,2019,195000,brush-truck,Ford,Custom Fire,2-door-commercial,diesel,,5377,,,400,350,2026-07-14T13:56:49.476Z,6fe8c974-200e-4e53-b687-4988ae13f4ee
de3985d3-a3a5-4b8a-9e28-b3f6ac0b6609,PA,Northeast,2009 Pierce Impel Pumper,2009,65000,pumper-engine,Pierce,Pierce,custom,diesel,,81500,,,1500,1000,2026-08-11T15:42:52.190Z,fa257783-f061-4187-9eac-110ffe1f7c13
5e2e9383-97fa-44c0-bd1e-e652415d542e,PA,Northeast,2001 KME 95' Aerial,2001,100000,aerial-ladder,KME,KME,custom,diesel,,18169,,,2000,300,2026-07-16T17:13:18.870Z,32a48e35-feaf-449b-86e1-7631bc0b3968
e593ac5a-f988-45de-b030-139a4174be24,PA,Northeast,1995 S&S Peterbilt Tanker,1995,145000,tanker-tender,Peterbilt,S&S (Stewart & Stevenson),2-door-commercial,diesel,,26159,2416,,1500,3500,2026-08-12T20:36:06.881Z,fb52f135-446f-4724-b502-a8d9c4f58493
e801b356-eb82-4cd9-93a8-c31c645c4579,PA,Northeast,2012 International Pumper Tanker,2012,195000,pumper-tanker,International,International,2-door-commercial,diesel,,76979,490,,400,1850,2026-08-13T13:30:59.014Z,fb52f135-446f-4724-b502-a8d9c4f58493
b3c14833-ddda-4db4-afeb-4ce2da78c2c6,PA,Northeast,2013 Smeal Spartan Pumper,2013,169000,pumper-engine,Spartan,Smeal,custom,diesel,,85850,7591,,1250,500,2026-08-11T01:17:58.236Z,fa257783-f061-4187-9eac-110ffe1f7c13
56014078-780b-45e3-a870-c2d5ce84f197,PA,Northeast,2012 Ferrara HME Pumper,2012,275000,pumper-engine,HME,Ferrara,custom,diesel,,34645,2761,354,1500,500,2026-08-10T22:04:07.995Z,fa257783-f061-4187-9eac-110ffe1f7c13
0280db0d-d103-4c82-9900-ef01ca8b55d9,PA,Northeast,2012 KME Predator Rescue Pumper,2012,489000,rescue-pumper,KME,KME,custom,diesel,,25000,,,1500,500,2026-07-16T17:13:13.315Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
7e4b60ff-d355-4846-a002-97e5c72cc604,PA,Northeast,2007 Hackney Spartan Heavy Rescue,2007,200000,heavy-rescue,Spartan,Hackney,custom,diesel,,13600,1278,,500,500,2026-07-16T17:13:15.577Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
d5436b7c-f936-4194-a8c6-afb0b17294b3,PA,Northeast,2008 Smeal Spartan Pumper,2008,225000,pumper-engine,Spartan,Smeal,4-door-commercial,,,13000,1500,,2000,500,2026-07-27T15:06:56.734Z,fa257783-f061-4187-9eac-110ffe1f7c13
19a77e92-057f-4543-9237-d59dade3bcae,PA,Northeast,2008 Crimson International Pumper,2008,125000,pumper-engine,International,Crimson,4-door-commercial,diesel,,13600,,,1250,1000,2026-07-16T17:13:21.669Z,fa257783-f061-4187-9eac-110ffe1f7c13
8cc1a7b1-634e-4dce-a8e9-ae4b955bba4f,PA,Northeast,2008 Rosenbauer International 4x4 Pumper,2008,215000,pumper-engine,International,Rosenbauer,4-door-commercial,diesel,,10513,825,120,1500,1000,2026-07-27T14:15:48.463Z,fa257783-f061-4187-9eac-110ffe1f7c13
a9c1774a-8d0c-4811-9be4-9f247f0eecea,PA,Northeast,2007 Pierce Quantum Pumper,2007,125000,pumper-engine,Pierce,Pierce,custom,diesel,,31304,2060,,2000,1000,2026-08-10T14:59:47.455Z,fa257783-f061-4187-9eac-110ffe1f7c13
c4f39672-b6c6-4a20-943e-f88b54c6adc1,PA,Northeast,2002 KME International Pumper,2002,20000,pumper-engine,International,KME,4-door-commercial,diesel,,17994,1994,,1500,500,2026-08-11T19:34:24.527Z,fa257783-f061-4187-9eac-110ffe1f7c13
1124ce21-51f5-4813-8e14-8bbe7d717d70,PA,Northeast,2000 Spartan Pumper Tanker,2000,85000,pumper-tanker,Spartan,Spartan,custom,diesel,,27000,2304,,1500,1500,2026-08-08T16:51:15.493Z,fb52f135-446f-4724-b502-a8d9c4f58493
58a805f6-d2b9-4cc4-83f6-dd1586334e3e,PA,Northeast,2006 Pierce Quantum Rescue Pumper,2006,75000,rescue-pumper,Pierce,Pierce,custom,diesel,,26885,,,2000,500,2026-08-11T01:15:45.084Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
fd3f6918-d4bb-4c65-8696-1a7b5c0b1f2a,PA,Northeast,2005 Pierce Pumper,2005,180000,pumper-engine,Pierce,Pierce,4-door-commercial,diesel,,24100,,,2000,750,2026-08-13T13:26:58.494Z,fa257783-f061-4187-9eac-110ffe1f7c13
991bf0ae-392d-4289-a4ce-0e0bb353e6d5,PA,Northeast,2002 KME Panther Pumper,2002,50000,pumper-engine,KME,KME,custom,diesel,,27474,3838,,1500,1000,2026-08-10T14:54:39.460Z,fa257783-f061-4187-9eac-110ffe1f7c13
f1c00b44-46b9-4863-ab79-e3f7ce66394b,SC,South,2025 Freightliner Vac-Con Combination,2025,450000,combination,Freightliner,Vac-Con,2-door-commercial,diesel,,12000,,1,80,2400,2026-08-11T21:51:17.559Z,399f25f9-1380-427d-a067-7e931d2d4dde
1de82e82-4e77-4a49-b5f3-fb0a5c5c1dce,SC,South,2026 Western Star Combination,2026,650000,combination,Western Star,Other,2-door-commercial,,,1000,,5,80,0,2026-07-24T19:45:39.059Z,399f25f9-1380-427d-a067-7e931d2d4dde
ac73560e-cbe0-4748-82fe-4b5ebc74c5ae,SC,South,2019 Western Star Vactor Combination,2019,380000,combination,Western Star,Vactor,2-door-commercial,diesel,,30000,,,80,2500,2026-08-10T16:08:59.064Z,399f25f9-1380-427d-a067-7e931d2d4dde
927557dd-ed65-44b8-b209-cda5766134dd,SC,South,2025 Ford F600 Dump Truck,2025,120000,dump-truck,Ford,,2-door-commercial,,,10971,,,,,2026-07-16T17:58:50.265Z,3e918b89-8111-4445-ab7e-2c9b49127342
737a913a-f0f6-40fe-b098-edcfc30d98b6,SC,South,2020 Western Star 4700 Sf Dump Truck,2020,175000,dump-truck,Western Star,,2-door-commercial,,,306000,,,,,2026-08-05T22:25:58.043Z,3e918b89-8111-4445-ab7e-2c9b49127342
552c56e3-58a5-47cf-a30e-9af23a5a8cea,SC,South,2022 Western Star 47x Dump Truck,2022,195000,dump-truck,Western Star,,2-door-commercial,diesel,,199396,,,,,2026-07-16T17:58:36.151Z,3e918b89-8111-4445-ab7e-2c9b49127342
8e539303-758a-4b0c-b810-0ae1c4fe0930,SC,South,2003 Freightliner Tanker,2003,115000,tanker-tender,Freightliner,Other,4-door-commercial,diesel,,18153,,,250,3000,2026-07-30T18:51:16.061Z,fb52f135-446f-4724-b502-a8d9c4f58493
71764fae-74b8-4114-a1c6-112169be4db9,SC,South,2016 Ford F550 O'Brien Jetter,2016,125000,jetter,Ford,Other,2-door-commercial,,,47060,,327,40,0,2026-07-27T14:27:32.785Z,399f25f9-1380-427d-a067-7e931d2d4dde
8554eb75-d8de-4180-96c6-02f87980d155,SC,South,2009 E-One Ford 4x4 Squad,2009,60000,squad,Ford,E-One,4-door-commercial,diesel,,48736,,,240,300,2026-08-10T14:54:06.512Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
9f4117c6-37d3-4f80-83fc-da1abb39dbaa,SC,South,2014 Kenworth Vermeer Hydrovac,2014,199500,hydrovac,Kenworth,Vermeer,2-door-commercial,diesel,,92000,,,5.6,410,2026-08-11T21:49:43.688Z,399f25f9-1380-427d-a067-7e931d2d4dde
40fbc0f6-ae86-4fed-bae0-0de5ccb037d1,SC,South,2019 Kenworth T800,2019,159000,dump-truck,Kenworth,,2-door-commercial,diesel,,179000,,,,,2026-07-16T17:59:03.891Z,3e918b89-8111-4445-ab7e-2c9b49127342
4f678274-ddc2-4fe6-8d13-f73414e06f43,SC,South,2019 Kenworth T880 (1/2),2019,150000,dump-truck,Kenworth,,2-door-commercial,diesel,,101000,,,,,2026-07-16T17:58:54.530Z,3e918b89-8111-4445-ab7e-2c9b49127342
d5b98f58-9505-4964-8cd4-4e31d9aaa82e,SC,South,2019 Kenworth T880 (2/2),2019,130000,dump-truck,Kenworth,,2-door-commercial,diesel,,420000,,,,,2026-07-15T21:18:58.444Z,3e918b89-8111-4445-ab7e-2c9b49127342
aea0dc85-59ec-4bb3-904a-cc47b9730777,SC,South,1997 GATCO Freightliner Pumper Tanker,1997,50000,pumper-tanker,Freightliner,GATCO,4-door-commercial,diesel,,25278,,,1250,1500,2026-07-30T18:52:07.847Z,fb52f135-446f-4724-b502-a8d9c4f58493
2d203c98-5df0-4a68-8266-9c510b7ee1b8,SC,South,2000 Sutphen HS-3519 Pumper,2000,15900,pumper-engine,Sutphen,Sutphen,custom,diesel,,18000,,,1500,465,2026-07-17T16:41:28.572Z,fa257783-f061-4187-9eac-110ffe1f7c13
a3ac80e9-fdf0-4117-8d25-6062794c7e9a,SC,South,1993 KME Freightliner Pumper,1993,15000,pumper-engine,Freightliner,KME,4-door-commercial,diesel,,38812,,,1500,1000,2026-07-03T03:00:45.362Z,fa257783-f061-4187-9eac-110ffe1f7c13
e5fd0f33-9781-49b9-99a4-5aaf26a9e7b0,SC,South,1999 Western Star 4900 Dump Truck,1999,48000,dump-truck,Western Star,,2-door-commercial,diesel,,349000,,,,,2026-08-12T20:15:59.810Z,3e918b89-8111-4445-ab7e-2c9b49127342
4662ffb1-69b1-481f-aeed-ba27e3f53848,SC,South,1998 Pierce Saber Pumper,1998,15000,pumper-engine,Pierce,Pierce,custom,diesel,,73963,8881,,1500,750,2026-08-12T22:20:07.434Z,fa257783-f061-4187-9eac-110ffe1f7c13
bb6a0e6e-d9e3-4cb0-be52-8afbd0d38892,SC,South,2003 GMC Squad,2003,38000,squad,GMC,Other,2-door-commercial,diesel,,16849,,,,,2026-07-30T18:52:24.621Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
8382d146-6102-4562-b641-a59a653a7a59,SC,South,2012 Pierce Freightliner Heavy Rescue,2012,70000,heavy-rescue,Freightliner,Pierce,2-door-commercial,,,118896,0,,,0,2026-07-02T03:00:30.787Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
4184d4e2-f991-41ae-8f98-57fc365bbc0e,SC,South,1994 Spartan Pumper Tanker,1994,9000,pumper-tanker,Spartan,Spartan,custom,diesel,,34456,,,1500,1000,2026-08-11T01:13:51.322Z,fa257783-f061-4187-9eac-110ffe1f7c13
6bc06fb4-1d50-4644-8350-fb99b4ecaacd,SC,South,1999 Wheeled Coach Ford Type III Ambulance,1999,10000,type-3,Ford,Wheeled Coach,2-door-commercial,,,150264,,,,,2026-06-26T03:00:13.699Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
34b481f6-49e7-45ad-8b9d-87eef2832acd,TN,South,2019 Peterbilt Heil Automated Side Loader,2019,49000,automated_side,Peterbilt,Heil,2-door-commercial,diesel,,106560,,,,,2026-07-14T19:00:07.908Z,a05a1ae8-85b2-4ae3-ae67-10f5ce608164
f12d5b80-fa53-4eda-84c2-c3b6d551a203,TN,South,2022 GMC Denali Inkas Armored 4x4 Command Truck,2022,115000,command-truck,GMC,GMC,4-door-commercial,gasoline,,27000,,,,,2026-08-05T21:13:17.986Z,804902f4-571d-45ba-a152-ba389e77cdf8
9042bf5c-c7b0-446d-948d-339a4a7f6597,TN,South,2010 Freightliner Heil Rear Loader,2010,20000,rear_loader,Freightliner,Heil,2-door-commercial,diesel,,55000,,,,,2026-08-07T01:06:09.739Z,a05a1ae8-85b2-4ae3-ae67-10f5ce608164
89914829-f9bd-4aee-be6f-50d44c8b7dfa,TN,South,2002 International Heil Rear Loader,2002,12000,rear_loader,International,Heil,2-door-commercial,diesel,,90000,,,,,2026-08-06T15:55:57.679Z,a05a1ae8-85b2-4ae3-ae67-10f5ce608164
0d55100a-a25f-49a9-9b92-3a7b582b76c1,TN,South,2001 Mack Heil Front Loader,2001,15000,front_loader,Mack,Heil,2-door-commercial,diesel,,75000,,,,,2026-08-04T18:26:55.845Z,a05a1ae8-85b2-4ae3-ae67-10f5ce608164
7488d4f4-a856-4524-9777-47839eda2d1b,TN,South,1995 E-One Protector Light Rescue,1995,22500,light-rescue,E-One,E-One,custom,diesel,,29996,,,200,300,2026-07-07T03:00:26.098Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
7be14167-3418-43c3-8c51-db85000a4482,TN,South,2002 Kenworth W900 Dump Truck,2002,90000,dump-truck,Kenworth,,2-door-commercial,diesel,,8000,,,,,2026-07-02T21:28:15.331Z,3e918b89-8111-4445-ab7e-2c9b49127342
8e8c7aa0-a0a0-494f-b165-1cfc94f08bb4,TN,South,1992 Pierce Pumper,1992,20000,pumper-engine,Pierce,Pierce,custom,diesel,,27149,,,1250,1000,2026-08-10T20:22:03.923Z,fa257783-f061-4187-9eac-110ffe1f7c13
aed9d934-3fd5-4ff5-b25c-da638728fa26,TN,South,2014 Kenworth T880 Dump Truck,2014,93450,dump-truck,Kenworth,,2-door-commercial,diesel,,558000,,,,,2026-06-11T03:04:00.288Z,3e918b89-8111-4445-ab7e-2c9b49127342
0f4e72c7-18c2-4327-ad61-2e64f58b73f9,TN,South,1998 Saulsbury American LaFrance Pumper,1998,25000,pumper-engine,American LaFrance,Saulsbury,4-door-commercial,diesel,,50000,,,2000,750,2026-08-07T01:02:36.142Z,fa257783-f061-4187-9eac-110ffe1f7c13
ead568cb-d048-4d19-8aff-d22e5149299d,TN,South,1992 Pierce Lance 75' Aerial,1992,20000,aerial-ladder,Pierce,Pierce,custom,diesel,,22091,3768,,0,0,2026-08-11T01:17:21.000Z,32a48e35-feaf-449b-86e1-7631bc0b3968
3db40e45-1aa6-4e8f-907f-a78885021cc1,TN,South,2012 Pierce International Pumper,2012,83000,pumper-engine,International,Pierce,4-door-commercial,diesel,,113076,12265,459,1500,750,2026-08-10T14:54:11.396Z,fa257783-f061-4187-9eac-110ffe1f7c13
354e0a16-cc7b-435a-8251-4c03bb1cb024,TN,South,1991 Spartan GA20-2142 Pumper Tanker,1991,20000,pumper-tanker,Spartan,Spartan,custom,diesel,,26610,,,350,1350,2026-07-17T15:03:44.421Z,fa257783-f061-4187-9eac-110ffe1f7c13
06412de1-09ad-469e-bdb2-91ed1f1211b3,TN,South,1997 E-One International Pumper,1997,30000,pumper-engine,International,E-One,4-door-commercial,diesel,,25000,,,1250,1000,2026-08-12T18:46:25.472Z,fa257783-f061-4187-9eac-110ffe1f7c13
eb500785-bfce-4656-ac53-9f2ae99ae6e8,TN,South,2013 Pierce Velocity 100' Quint,2013,685000,quint,Pierce,Pierce,custom,diesel,,38058,4045,,2000,300,2026-08-06T14:48:46.137Z,32a48e35-feaf-449b-86e1-7631bc0b3968
c50c4dc1-b86f-42c4-ad09-a98474b07128,TN,South,Certified 4-Unit Honeywell AreaRAE Pro CBRNE Fleet – Turnkey RDK with All Safe Certification,,24500,,,,,,,,,,,,2026-06-18T00:35:20.137Z,b28116b1-22b6-46b3-81c4-d0066cd02437
955893c8-9a29-4a7c-867b-8d9f273306e8,TX,South,2005 Sterling Combination,2005,79999,combination,Sterling,,2-door-commercial,diesel,,88992,,,80,1600,2026-07-30T14:48:33.968Z,399f25f9-1380-427d-a067-7e931d2d4dde
820ce254-7518-4c84-8d40-1af5cb7faa34,TX,South,2011 Braun Dodge Type I Ambulance,2011,19900,type-1,Dodge,Braun,2-door-commercial,diesel,,170757,,,,,2026-06-10T15:13:14.265Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
93fffebb-b509-4d9e-90d0-64272f2cf0fb,TX,South,2009 Wheeled Coach Chevrolet Type I Ambulance,2009,21900,type-1,Chevrolet,Wheeled Coach,2-door-commercial,diesel,,110892,,,,,2026-06-10T15:13:14.265Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
c48e0c27-6e64-4e38-a183-5cfd7835a9bc,TX,South,2011 Wheeled Coach Ford Type I Ambulance,2011,42000,type-1,Ford,Wheeled Coach,2-door-commercial,diesel,,66051,,,,,2026-06-10T15:13:14.265Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
a2c4dd0c-5443-48f4-82bc-0acaab196eef,TX,South,2012 Wheeled Coach Chevrolet Type II Ambulance,2012,31900,type-2,Chevrolet,Wheeled Coach,2-door-commercial,diesel,,196648,,,,,2026-07-23T21:06:31.702Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
ad7da624-b393-4f3c-89f1-cf3abf0c07de,TX,South,2020 Pierce Freightliner Pumper,2020,375000,pumper-engine,Freightliner,Pierce,4-door-commercial,diesel,,15893,1543,,1250,500,2026-07-14T13:56:50.004Z,fa257783-f061-4187-9eac-110ffe1f7c13
1d69c8a9-3236-442c-883b-742ee962ac78,TX,South,2007 Ferrara Pumper,2007,90000,pumper-engine,Ferrara,Ferrara,custom,diesel,,34400,2299,,1500,1000,2026-08-10T21:26:09.469Z,fa257783-f061-4187-9eac-110ffe1f7c13
ec8eb653-8366-4ea5-93fd-06bbf1905de2,TX,South,2026 International MV Tanker,2026,135000,,,,2-door-commercial,diesel,,732,,,,,2026-07-16T17:58:37.968Z,92784232-ddd6-4355-aa20-a4cd50bb8074
